Date,Time (UTC),Exchange,Symbol,Side,Quantity,Price,Total USD,Fee (est.),Net Amount,Order ID,Mode,Notes
,,,,,,,,,,,"NOTE","Hey, if you're at this stage of the video, you must be enjoying it... perhaps you could hit subscribe now? :)"
2026-06-11,06:29:12,Bybit,BTCUSDT,,,62857.40,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-06-11,14:08:57,Bybit,BTCUSDT,vwap_rsi3_ema8,BUY,0.000794,62971.7000,50.00,0.0500,LIVE-SPOT,"BULLISH — price>VWAP, price≈EMA8(-0.06%), RSI3=2.1≤30"
2026-06-11,14:11:59,Bybit,BTCUSDT,hermes_v03,BUY,0.000795,62855.5000,50.00,0.0500,LIVE,"EXIT_SL pnl=$50.00"
2026-06-11,14:12:01,Bybit,BTCUSDT,vwap_rsi3_ema8,BUY,0.079547,62855.7000,5000.00,5.0000,LIVE-SPOT,"BULLISH — price>VWAP, price≈EMA8(-0.17%), RSI3=1.9≤30"
2026-06-11,14:22:55,Bybit,SOLUSDT,vwap_rsi3_ema8,BUY,76.710647,65.1800,5000.00,5.0000,LIVE-SPOT,"BULLISH — price>VWAP, price≈EMA8(-0.14%), RSI3=28.6≤30"
2026-06-11,14:37:09,Bybit,ETHUSDT,vwap_rsi3_ema8,BUY,3.024566,1653.1300,5000.00,5.0000,LIVE-SPOT,"BULLISH — price>VWAP, price≈EMA8(-0.09%), RSI3=10.7≤30"
2026-06-11,14:50:56,Bybit,BTCUSDT,vwap_rsi3_ema8,SELL,0.079435,62944.6000,5000.00,5.0000,LIVE-SPOT,"EXIT_rsi3_cross_50 pnl=$7.07"
2026-06-11,14:59:27,Bybit,ETHUSDT,vwap_rsi3_ema8,SELL,3.042010,1643.6500,5000.00,5.0000,LIVE-SPOT,"EXIT_stop_loss pnl=$-28.67"
2026-06-11,15:10:54,Bybit,SOLUSDT,vwap_rsi3_ema8,SELL,76.487685,65.3700,5000.00,5.0000,LIVE-SPOT,"EXIT_rsi3_cross_50 pnl=$14.58"
2026-06-13,03:00:32,Bybit,BTCUSDT,vwap_rsi3_ema8,SELL,0.078531,63668.9000,5000.00,5.0000,LIVE-SPOT,"BEARISH — price<VWAP, price≈EMA8(0.01%), RSI3=100.0≥70"
2026-06-13,03:28:06,Bybit,BTCUSDT,vwap_rsi3_ema8,SELL,0.078778,63469.4000,5000.00,5.0000,LIVE-SPOT,"EXIT_stop_loss pnl=$-15.67"
2026-06-13,03:33:05,Bybit,NEARUSDT,vwap_rsi3_ema8,BUY,2482.621648,2.0140,5000.00,5.0000,LIVE-SPOT,"BULLISH — price>VWAP, price≈EMA8(-0.12%), RSI3=26.7≤30"
2026-06-13,03:39:05,Bybit,NEARUSDT,vwap_rsi3_ema8,SELL,2480.158730,2.0160,5000.00,5.0000,LIVE-SPOT,"EXIT_rsi3_cross_50 pnl=$4.97"
2026-06-13,03:45:05,Bybit,NEARUSDT,vwap_rsi3_ema8,BUY,2481.389578,2.0150,5000.00,5.0000,LIVE-SPOT,"BULLISH — price>VWAP, price≈EMA8(-0.07%), RSI3=0.0≤30"
2026-06-13,03:55:55,Bybit,NEARUSDT,vwap_rsi3_ema8,SELL,2475.247525,2.0200,5000.00,5.0000,LIVE-SPOT,"EXIT_rsi3_cross_50 pnl=$12.41"
2026-06-13,07:05:56,Bybit,SOLUSDT,vwap_rsi3_ema8,BUY,74.593466,67.0300,5000.00,5.0000,LIVE-SPOT,"BULLISH — price>VWAP, price≈EMA8(0.02%), RSI3=0.0≤15"
2026-06-13,07:15:56,Bybit,SOLUSDT,vwap_rsi3_ema8,SELL,74.526755,67.0900,5000.00,5.0000,LIVE-SPOT,"EXIT_rsi3_cross_65 pnl=$-5.52"
2026-06-13,07:20:56,Bybit,SOLUSDT,vwap_rsi3_ema8,BUY,74.548979,67.0700,5000.00,5.0000,LIVE-SPOT,"BULLISH — price>VWAP, price≈EMA8(0.01%), RSI3=0.0≤15"
2026-06-13,07:25:55,Bybit,SOLUSDT,vwap_rsi3_ema8,SELL,74.493445,67.1200,5000.00,5.0000,LIVE-SPOT,"EXIT_rsi3_cross_65 pnl=$-6.27"
2026-06-13,07:40:55,Bybit,SOLUSDT,vwap_rsi3_ema8,BUY,74.393691,67.2100,5000.00,5.0000,LIVE-SPOT,"BULLISH — price>VWAP, price≈EMA8(0.07%), RSI3=0.0≤15"
2026-06-13,07:45:56,Bybit,SOLUSDT,vwap_rsi3_ema8,SELL,74.349442,67.2500,5000.00,5.0000,LIVE-SPOT,"EXIT_rsi3_cross_65 pnl=$-7.02"
2026-06-13,08:00:55,Bybit,NEARUSDT,vwap_rsi3_ema8,BUY,2467.917078,2.0260,5000.00,5.0000,LIVE-SPOT,"BULLISH — price>VWAP, price≈EMA8(0.04%), RSI3=0.0≤15"
2026-06-13,08:05:56,Bybit,SOLUSDT,vwap_rsi3_ema8,BUY,74.272133,67.3200,5000.00,5.0000,LIVE-SPOT,"BULLISH — price>VWAP, price≈EMA8(0.03%), RSI3=6.7≤15"
2026-06-13,08:05:58,Bybit,BTCUSDT,vwap_rsi3_ema8,BUY,0.078370,63800.1000,5000.00,5.0000,LIVE-SPOT,"BULLISH — price>VWAP, price≈EMA8(-0.01%), RSI3=0.0≤15"
2026-06-13,08:35:56,Bybit,NEARUSDT,vwap_rsi3_ema8,SELL,2447.381302,2.0430,5000.00,5.0000,LIVE-SPOT,"EXIT_rsi3_cross_65 pnl=$31.95"
2026-06-13,08:35:57,Bybit,BTCUSDT,vwap_rsi3_ema8,SELL,0.078247,63900.0000,5000.00,5.0000,LIVE-SPOT,"EXIT_rsi3_cross_65 pnl=$-2.17"
2026-06-13,08:50:55,Bybit,SOLUSDT,vwap_rsi3_ema8,BUY,74.183976,67.4000,5000.00,5.0000,LIVE-SPOT,"BULLISH — price>VWAP, price≈EMA8(0.01%), RSI3=8.3≤15"
2026-06-13,08:50:57,Bybit,BTCUSDT,vwap_rsi3_ema8,BUY,0.078316,63843.6000,5000.00,5.0000,LIVE-SPOT,"BULLISH — price>VWAP, price≈EMA8(0.01%), RSI3=7.0≤15"
2026-06-13,09:10:11,Bybit,SOLUSDT,vwap_rsi3_ema8,SELL,74.172971,67.4100,5000.00,5.0000,LIVE-SPOT,"EXIT_rsi3_cross_65 pnl=$-9.26"
2026-06-13,10:00:58,Bybit,ETHUSDT,vwap_rsi3_ema8,BUY,2.987804,1673.4700,5000.00,5.0000,LIVE-SPOT,"BULLISH — price>VWAP, price≈EMA8(0.11%), RSI3=0.0≤15, ATR=0.35%"
2026-06-13,10:05:57,Bybit,ETHUSDT,vwap_rsi3_ema8,SELL,2.986340,1674.2900,5000.00,5.0000,LIVE-SPOT,"EXIT_rsi3_cross_65 pnl=$-7.55"
2026-06-13,10:10:56,Bybit,BTCUSDT,vwap_rsi3_ema8,SELL,0.078431,63750.1000,5000.00,5.0000,LIVE-SPOT,"EXIT_rsi3_cross_65 pnl=$-17.32"
2026-06-13,10:10:59,Bybit,ETHUSDT,vwap_rsi3_ema8,BUY,2.988983,1672.8100,5000.00,5.0000,LIVE-SPOT,"BULLISH — price>VWAP, price≈EMA8(0.08%), RSI3=0.0≤15, ATR=0.36%"
2026-06-13,11:05:56,Bybit,ETHUSDT,vwap_rsi3_ema8,SELL,2.985770,1674.6100,5000.00,5.0000,LIVE-SPOT,"EXIT_rsi3_cross_65 pnl=$-4.62"
2026-06-13,13:59:26,Bybit,TRXUSDT,dip_buyer,SELL,15727.416939,0.3179,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-SHORT-PENDING,"DIP-SHORT ↓ downtrend (price<SMA200, SMA50↓), RSI2=100.0>90 | limit=0.3179"
2026-06-13,14:00:55,Bybit,BTCUSDT,dip_buyer,BUY,0.078129,63996.9604,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | limit=63997.0"
2026-06-13,17:00:09,Bybit,BTCUSDT,dip_buyer,BUY,0.078206,63933.7553,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=1.3<10 | limit=63933.8"
2026-06-13,17:00:10,Bybit,ETHUSDT,dip_buyer,BUY,2.985762,1674.6143,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=5.6<10 | limit=1674.61"
2026-06-13,17:00:11,Bybit,NEARUSDT,dip_buyer,BUY,2330.158803,2.1458,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | limit=2.146"
2026-06-13,17:00:12,Bybit,TRXUSDT,dip_buyer,SELL,15728.903416,0.3179,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-SHORT-PENDING,"DIP-SHORT ↓ downtrend (price<SMA200, SMA50↓), RSI2=100.0>90 | limit=0.3179"
2026-06-13,17:00:54,Bybit,NEARUSDT,dip_buyer,BUY,2330.150000,2.1460,5000.50,5.0005,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $2.1460 (maker ~0.02%)"
2026-06-13,17:02:17,Bybit,ETHUSDT,dip_buyer,BUY,2.985000,1674.6100,4998.71,4.9987,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $1674.6100 (maker ~0.02%)"
2026-06-13,17:05:24,Bybit,BTCUSDT,dip_buyer,BUY,0.078000,63933.8000,4986.84,4.9868,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $63933.8000 (maker ~0.02%)"
2026-06-14,06:22:03,Bybit,NEARUSDT,dip_buyer,SELL,2344.351571,2.1330,5000.50,5.0005,LIVE-LINEAR-2X,"EXIT_LONG_recovery_sma5 pnl=$-68.08"
2026-06-14,06:32:57,Bybit,NEARUSDT,dip_buyer,BUY,2365.380854,2.1138,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | limit=2.114"
2026-06-14,06:34:00,Bybit,NEARUSDT,dip_buyer,BUY,2365.350000,2.1140,5000.35,5.0003,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $2.1140 (maker ~0.02%)"
2026-06-14,07:47:47,Bybit,BTCUSDT,dip_buyer,SELL,0.077412,64419.6000,4986.84,4.9868,LIVE-LINEAR-2X,"EXIT_LONG_recovery_sma5 pnl=$68.30"
2026-06-14,08:09:23,Bybit,NEARUSDT,dip_buyer,SELL,2365.350000,2.1140,5000.35,5.0003,LIVE-LINEAR-2X,"EXIT_LONG_recovery_sma5 pnl=$-7.50"
2026-06-14,08:15:50,Bybit,ETHUSDT,dip_buyer,SELL,2.980159,1677.3300,4998.71,4.9987,LIVE-LINEAR-2X,"EXIT_LONG_recovery_sma5 pnl=$8.74"
2026-06-14,08:57:35,Bybit,ETHUSDT,dip_buyer_v2,BUY,2.985912,1674.5300,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=1669.51 TP=1689.60"
2026-06-14,08:58:42,Bybit,ETHUSDT,dip_buyer,BUY,2.985000,1674.5300,4998.47,4.9985,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $1674.5300 (maker ~0.02%)"
2026-06-14,09:01:00,Bybit,AVAXUSDT,dip_buyer_v2,BUY,751.653638,6.6520,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=6.63 TP=6.71"
2026-06-14,09:02:03,Bybit,AVAXUSDT,dip_buyer,BUY,751.650000,6.6460,4995.47,4.9955,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $6.6460 (maker ~0.02%)"
2026-06-14,09:05:56,Bybit,ETHUSDT,dip_buyer,SELL,2.981297,1676.6100,4998.47,4.9985,LIVE-LINEAR-2X,"EXIT_LONG_recovery_sma5 pnl=$4.92"
2026-06-14,09:13:17,Bybit,ETHUSDT,dip_buyer_v2,BUY,2.985912,1674.5300,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=1669.51 TP=1689.60"
2026-06-14,09:14:23,Bybit,ETHUSDT,dip_buyer,BUY,2.985000,1674.1500,4997.34,4.9973,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $1674.1500 (maker ~0.02%)"
2026-06-14,14:44:19,Bybit,BTCUSDT,dip_buyer_v2,BUY,0.078259,63890.1000,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.1<10 | SL=63698.4 TP=64465.1"
2026-06-14,14:44:20,Bybit,ETHUSDT,dip_buyer_v2,BUY,3.021604,1654.7500,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=1649.79 TP=1669.64"
2026-06-14,14:44:21,Bybit,SOLUSDT,dip_buyer_v2,BUY,74.682599,66.9500,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=66.75 TP=67.55"
2026-06-14,14:44:22,Bybit,BNBUSDT,dip_buyer_v2,BUY,8.252187,605.9000,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=604.08 TP=611.35"
2026-06-14,14:45:26,Bybit,ETHUSDT,dip_buyer,BUY,3.020000,1654.7500,4997.35,4.9973,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $1654.7500 (maker ~0.02%)"
2026-06-14,14:45:27,Bybit,SOLUSDT,dip_buyer,BUY,74.650000,66.9500,4997.82,4.9978,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $66.9500 (maker ~0.02%)"
2026-06-14,14:45:27,Bybit,BNBUSDT,dip_buyer,BUY,8.250000,605.7000,4997.02,4.9970,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $605.7000 (maker ~0.02%)"
2026-06-14,14:47:43,Bybit,BTCUSDT,dip_buyer,BUY,0.078000,63890.1000,4983.43,4.9834,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $63890.1000 (maker ~0.02%)"
2026-06-14,17:39:15,Bybit,BNBUSDT,dip_buyer_v2,BUY,8.271299,604.5000,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=602.69 TP=609.94"
2026-06-14,17:40:20,Bybit,BNBUSDT,dip_buyer,BUY,8.270000,603.9000,4994.25,4.9943,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $603.9000 (maker ~0.02%)"
2026-06-14,17:57:27,Bybit,BTCUSDT,dip_buyer_v2,BUY,0.078488,63704.0000,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=63512.9 TP=64277.3"
2026-06-14,17:58:33,Bybit,BTCUSDT,dip_buyer,BUY,0.078000,63701.8000,4968.74,4.9687,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $63701.8000 (maker ~0.02%)"
2026-06-14,18:00:54,Bybit,SOLUSDT,dip_buyer_v2,BUY,74.250074,67.3400,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=6.2<10 | SL=67.14 TP=67.95"
2026-06-14,18:00:59,Bybit,SOLUSDT,dip_buyer_v2,BUY,74.250074,67.3400,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=6.2<10 | SL=67.14 TP=67.95"
2026-06-14,18:01:59,Bybit,SOLUSDT,dip_buyer,BUY,74.250000,67.3100,4997.77,4.9978,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $67.3100 (maker ~0.02%)"
2026-06-14,18:23:40,Bybit,SOLUSDT,dip_buyer_v2,BUY,74.393691,67.2100,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=67.01 TP=67.81"
2026-06-14,18:24:45,Bybit,SOLUSDT,dip_buyer,BUY,74.350000,67.2100,4997.06,4.9971,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $67.2100 (maker ~0.02%)"
2026-06-14,20:01:01,Bybit,AVAXUSDT,dip_buyer_v2,SELL,777.000777,6.4350,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-SHORT-V2-PENDING,"DIP-SHORT ↓ downtrend (price<SMA200, SMA50↓), RSI2=100.0>90 | SL=6.45 TP=6.38"
2026-06-14,20:01:04,Bybit,AVAXUSDT,dip_buyer,SELL,777.000000,6.4330,4998.44,4.9984,LIVE-LINEAR-LIMIT-2X,"DIP-SHORT limit filled @ $6.4330 (maker ~0.02%)"
2026-06-14,20:35:06,Bybit,SOLUSDT,dip_buyer,SELL,73.659545,67.8400,4997.06,4.9971,LIVE-LINEAR-2X,"EXIT_LONG_tp3x pnl=$86.19"
2026-06-14,20:36:00,Bybit,AVAXUSDT,dip_buyer_v2,SELL,771.604938,6.4800,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-SHORT-V2-PENDING,"DIP-SHORT ↓ downtrend (price<SMA200, SMA50↓), RSI2=100.0>90 | SL=6.50 TP=6.42"
2026-06-14,20:37:20,Bybit,AVAXUSDT,dip_buyer,SELL,771.600000,6.4800,4999.97,5.0000,LIVE-LINEAR-LIMIT-2X,"DIP-SHORT limit filled @ $6.4800 (maker ~0.02%)"
2026-06-14,23:00:52,Bybit,BNBUSDT,dip_buyer_v2,BUY,8.144649,613.9000,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=612.06 TP=619.43"
2026-06-14,23:00:54,Bybit,BNBUSDT,dip_buyer,BUY,8.140000,613.5000,4993.89,4.9939,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $613.5000 (maker ~0.02%)"
2026-06-15,01:00:55,Bybit,BTCUSDT,dip_buyer_v2,BUY,0.076253,65571.0000,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=65374.3 TP=66161.1"
2026-06-15,01:00:56,Bybit,BTCUSDT,dip_buyer_v2,BUY,0.076253,65571.0000,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=65374.3 TP=66161.1"
2026-06-15,01:00:56,Bybit,ETHUSDT,dip_buyer_v2,BUY,2.908651,1719.0100,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=1713.85 TP=1734.48"
2026-06-15,01:00:58,Bybit,SOLUSDT,dip_buyer_v2,BUY,70.323488,71.1000,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=70.89 TP=71.74"
2026-06-15,01:02:02,Bybit,BTCUSDT,dip_buyer,BUY,0.076000,65534.6000,4980.63,4.9806,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $65534.6000 (maker ~0.02%)"
2026-06-15,01:02:03,Bybit,ETHUSDT,dip_buyer,BUY,2.905000,1718.2800,4991.60,4.9916,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $1718.2800 (maker ~0.02%)"
2026-06-15,01:02:03,Bybit,SOLUSDT,dip_buyer,BUY,70.300000,71.0400,4994.11,4.9941,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $71.0400 (maker ~0.02%)"
2026-06-15,01:03:13,Bybit,SOLUSDT,dip_buyer_v2,BUY,70.482098,70.9400,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=70.73 TP=71.58"
2026-06-15,01:04:18,Bybit,SOLUSDT,dip_buyer,BUY,70.450000,70.9300,4997.02,4.9970,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $70.9300 (maker ~0.02%)"
2026-06-15,01:04:21,Bybit,ETHUSDT,dip_buyer_v2,BUY,2.915860,1714.7600,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=1709.62 TP=1730.19"
2026-06-15,01:05:27,Bybit,ETHUSDT,dip_buyer,BUY,2.915000,1714.3000,4997.18,4.9972,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $1714.3000 (maker ~0.02%)"
2026-06-15,01:05:30,Bybit,BTCUSDT,dip_buyer_v2,BUY,0.076511,65349.9000,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=65153.9 TP=65938.0"
2026-06-15,01:05:32,Bybit,SOLUSDT,dip_buyer_v2,BUY,70.751380,70.6700,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=70.46 TP=71.31"
2026-06-15,01:05:54,Bybit,BTCUSDT,dip_buyer,BUY,0.076500,65349.9000,4999.27,4.9993,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $65349.9000 (maker ~0.02%)"
2026-06-15,01:25:39,Bybit,ETHUSDT,dip_buyer_v2,BUY,2.923019,1710.5600,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=1705.43 TP=1725.96"
2026-06-15,01:25:55,Bybit,SOLUSDT,dip_buyer,BUY,70.750000,70.6700,4999.90,4.9999,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $70.6700 (maker ~0.02%)"
2026-06-15,01:25:55,Bybit,ETHUSDT,dip_buyer,BUY,2.920000,1710.3000,4994.08,4.9941,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $1710.3000 (maker ~0.02%)"
2026-06-15,01:44:47,Bybit,SOLUSDT,dip_buyer,SELL,70.115026,71.3100,4999.90,4.9999,LIVE-LINEAR-2X,"EXIT_LONG_tp3x pnl=$83.06"
2026-06-15,01:55:03,Bybit,SOLUSDT,dip_buyer_v2,BUY,70.751380,70.6700,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=70.46 TP=71.31"
2026-06-15,05:00:56,Bybit,BTCUSDT,dip_buyer_v2,BUY,0.076180,65633.6000,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.9<10 | SL=65436.7 TP=66224.3"
2026-06-15,05:00:57,Bybit,ETHUSDT,dip_buyer_v2,BUY,2.913091,1716.3900,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=1711.24 TP=1731.84"
2026-06-15,05:00:59,Bybit,SOLUSDT,dip_buyer_v2,BUY,70.561671,70.8600,5000.00,5.0000,LIVE-LINEAR-LIMIT-2X-BUY-V2-PENDING,"DIP-BUY  ↑ uptrend (price>SMA200, SMA50↑), RSI2=0.0<10 | SL=70.65 TP=71.50"
2026-06-15,05:05:55,Bybit,BTCUSDT,dip_buyer,BUY,0.076000,65613.0000,4986.59,4.9866,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $65613.0000 (maker ~0.02%)"
2026-06-15,05:05:55,Bybit,ETHUSDT,dip_buyer,BUY,2.910000,1716.0100,4993.59,4.9936,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $1716.0100 (maker ~0.02%)"
2026-06-15,05:05:56,Bybit,SOLUSDT,dip_buyer,BUY,70.550000,70.8500,4998.47,4.9985,LIVE-LINEAR-LIMIT-2X,"DIP-LONG limit filled @ $70.8500 (maker ~0.02%)"
